,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
83,Mon Dec 25 12:00:24 +0000 2023,1739254765480251888,Warga Jatim melihat Ganjar Mahfud sebagai pemimpin yang dapat menjaga keberagaman dan menghargai pluralitas bangsa. @castlexfairy https://t.co/PqDHlQIbfb,0,0,0,0,in,1690441815210733568,1739254765480251888,seelviepr,https://twitter.com/seelviepr/status/1739254765480251888
84,Mon Dec 25 12:00:20 +0000 2023,1739254749218902413,Keberhasilan Ganjar Mahfud di tingkat daerah tanpa ketergantungan pada Jokowi menunjukkan kematangan dan kapabilitasnya sebagai pemimpin! @invhieu https://t.co/5Zt7hpeomM,0,0,0,0,in,1684408393543589888,1739254749218902413,WinataZiqri23,https://twitter.com/WinataZiqri23/status/1739254749218902413
85,Tue Dec 26 07:26:41 +0000 2023,1739548269255237760,@kiki_daliyo Pengalaman dan kinerja jelas sih ya pasti Pak Mahfud MD jauh lebih unggul dibanding yg lain,0,0,0,0,in,1628352880980930561,1739462981732503614,chelseakrisna4,https://twitter.com/chelseakrisna4/status/1739548269255237760
86,Mon Dec 25 11:38:28 +0000 2023,1739249245369335873,Keberhasilan Ganjar Mahfud di Jatim tanpa ketergantungan pada Jokowi adalah bukti kematangannya sebagai seorang pemimpin! @insanygmulia https://t.co/H7zc5Rw81h,0,0,0,0,in,1685876013904064512,1739249245369335873,FauziahIma46,https://twitter.com/FauziahIma46/status/1739249245369335873
87,Mon Dec 25 12:00:17 +0000 2023,1739254734761218139,"Mahfud MD, tokoh yang dihormati, akan membawa legitimasi dan otoritas bagi pemerintahan. @llieveschat https://t.co/62IQwlx8m8",0,0,0,0,in,1688233924907118592,1739254734761218139,bagasgionardo,https://twitter.com/bagasgionardo/status/1739254734761218139
88,Mon Dec 25 11:38:24 +0000 2023,1739249230294995086,Dukungan untuk Ganjar Mahfud dan Mahfud MD mencerminkan kebutuhan akan pemimpin yang dapat membawa perubahan positif. @drveamxy https://t.co/wFwRIZsnZU,0,0,0,0,in,1691360410614837249,1739249230294995086,KiraniNinaaA,https://twitter.com/KiraniNinaaA/status/1739249230294995086
89,Tue Dec 26 07:26:25 +0000 2023,1739548203060732059,"Hasil Survei Terbaru Pilpres 2024: Prabowo Vs Anies Vs Ganjar"" https://t.co/aBZbFEoqgy  Prabowo-Gibran: 46,7% Ganjar-Mahfud: 24,5% Anies-Cak Imin: 21,0% Tidak Tahu/Tidak Jawab: 7,8%  Jauh amat prosentase nya 🙄🙄🙄 Survey bayaran yaak 🤣🤣✌️ https://t.co/TlJaoKxkZu""",0,0,0,0,in,1266247282506166277,1739548203060732059,Gi_N0ng,https://twitter.com/Gi_N0ng/status/1739548203060732059
90,Mon Dec 25 12:00:16 +0000 2023,1739254730822664389,Ganjar Mahfud dianggap sebagai pemimpin yang akan membangun hubungan kerjasama yang kuat antara pemerintah dan swasta. @dhfilaaa https://t.co/Oh4l1tpoL2,0,0,0,0,in,1687026926664421376,1739254730822664389,rfzastwnnn,https://twitter.com/rfzastwnnn/status/1739254730822664389
91,Tue Dec 26 07:26:18 +0000 2023,1739548175260688698,Tomsco32 #Ganjarpranowo _tweet 😁😁😁   #Mahfud3 #GanjarLebihBaik3 Hebat Ganjar Mahfud #MahfudLebihBaik3 Debat,0,0,0,0,in,416154397,1739548175260688698,satishkumar4643,https://twitter.com/satishkumar4643/status/1739548175260688698
92,Mon Dec 25 11:38:23 +0000 2023,1739249225723236807,Ganjar dan Mahfud diharapkan menjadi pemimpin yang membawa solusi inovatif untuk memajukan bangsa. @verchannie https://t.co/uUxYyQsRKY,0,0,0,0,in,1686963317951311872,1739249225723236807,dinnarani7241,https://twitter.com/dinnarani7241/status/1739249225723236807
93,Tue Dec 26 07:26:10 +0000 2023,1739548138791399506,Janji pertumbuhan ekonomi 7 persen dari Ganjar-Mahfud dinilai sulit terealisasi. https://t.co/cnfD7mD5RT,0,0,0,0,in,23343960,1739548138791399506,kompascom,https://twitter.com/kompascom/status/1739548138791399506
