,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
107,Tue Dec 26 14:26:56 +0000 2023,1739654029939208652,@KompasTV Bukankah masalalu itu buat pedoman masadepan? Kenapa harus dilupakan?   Bismillah... AMIN..Anies-Muhaimin presiden RI 2024 - 2029. Aamiin... #presidenRI,0,0,0,1,in,1451573640135208960,1739597317618204942,ado_ono,https://twitter.com/ado_ono/status/1739654029939208652
108,Tue Dec 26 14:25:54 +0000 2023,1739653767627415640,"Mereka mengikuti aturan/UU yg berlaku, tapi mereka melanggar etika.  Bersama etika ada keadilan, tanpa etika, keadilan itu tak ada.   Prabowo, Gibran, Mahfud, Muhaimin bisa pake semua fasilitas negara untuk kampanye, Ganjar dan Anies ga bisa. Di situ ga ada keadilan &amp  kesetaraan",0,0,0,0,in,87234890,1739653767627415640,alpha_n,https://twitter.com/alpha_n/status/1739653767627415640
109,Mon Dec 25 09:06:52 +0000 2023,1739211093313290381,Ini dia kita sambut GUS MIN IMIN KANG SULAP KOTA😂😂 #anies #aniesbaswedan #pemilu #pemilu2024 #fyp #pembohong #jagomulut #80T  #cakimin #amin #muhaimin #muhaimin #mahfudmd ##mahfud #debatcawapres #IKN #bingung #40kota #potongtumpeng #tumpeng #fyp #lucu #40kotaikn #gibran https://t.co/qfhHs1OQA2,0,0,0,0,in,1722750849754238976,1739211093313290381,djarot228,https://twitter.com/djarot228/status/1739211093313290381
110,Tue Dec 26 14:25:29 +0000 2023,1739653662895677934,"Wah! 8 rekomendasi cucok sama perjuangan kalian, Gaes.  Dukung Anies Baswedan dan Muhaimin Iskandar, 500 Kiai Buat 8 Rekomendasi, Simak Isinya!  https://t.co/y07WOZySu1  #KPUCurangGibranLicik  #KPUCurangGibranLicik",0,0,1,3,in,1373967328979787779,1739653662895677934,bianca01403,https://twitter.com/bianca01403/status/1739653662895677934
111,Mon Dec 25 09:06:35 +0000 2023,1739211024199499822,Minn minn ludahnya ditelen dulu itu sekarang karna duetnya beda jadi ga dukung ikn lagi kan? Ga tumpengan lagi? 🤭😂 #pemilu2024 #fyp #prabowo #pembohong #jagomulut #80T  #cakimin #muhaimin #mahfud #debatcawapres #IKN #bingung #40kota #potongtumpeng #tumpeng #fyp #lucu #gibran https://t.co/49bGTJTHIf,0,0,0,0,in,1722750849754238976,1739211024199499822,djarot228,https://twitter.com/djarot228/status/1739211024199499822
112,Tue Dec 26 14:25:10 +0000 2023,1739653583132582275,@tempodotco Mantap Pak Muhaimin ... setuju sih wajib banget nih IKN di evaluasi... pak Muhaimin doang nih yg bersuara atas gagal nya IKN ini?,0,0,0,0,in,1723645338278653952,1739221198196924652,indri9502,https://twitter.com/indri9502/status/1739653583132582275
113,Mon Dec 25 09:05:29 +0000 2023,1739210747727794287,Anies Muhaimin kena batu nya . . . Hujan McDonald Jogja GANTENG BANGET Giselle Bandung Fuji Bahlil SGIE Home Alone HYUNJIN POTONG RAMBUT Investigasi Kimia Farma Pukis https://t.co/FunMi0NUPT,0,0,1,11,in,1605145606334210050,1739210747727794287,HidayahMeutia,https://twitter.com/HidayahMeutia/status/1739210747727794287
114,Tue Dec 26 14:25:05 +0000 2023,1739653565227077918,Syaugi mengatakan bahwa relawan merupakan ujung tombak bagi pasangan  Anies-Muhaimin   https://t.co/uVLrFrHUep,0,0,0,2,in,68930552,1739653565227077918,mediaindonesia,https://twitter.com/mediaindonesia/status/1739653565227077918
115,Mon Dec 25 09:05:17 +0000 2023,1739210695982653818,Anies Muhaimin kena batu nya . . . Hujan McDonald Jogja GANTENG BANGET Giselle Bandung Fuji Bahlil SGIE Home Alone HYUNJIN POTONG RAMBUT Investigasi Kimia Farma Pukis https://t.co/Vdpl6zdyDD,0,0,1,11,in,1534753873482883073,1739210695982653818,IrwantoKharisma,https://twitter.com/IrwantoKharisma/status/1739210695982653818
116,Mon Dec 25 09:04:37 +0000 2023,1739210529288462479,"@Fahrihamzah Begitu juga caleg golkar, Demokrat dan pan, tidak ada mereka pasang foto prabowo gibran di banner mrk, semtra caleg koalisi PERUBAHAN semuanya pasang foto Aniess Muhaimin, krn mrk sadar CAPRES MRK MEMBANGGAKAN, DAN BISA DIANDALKAN MENARIK SIMPATI RAKYAT, CAPRES ANDA KEBALIKANNYA",0,0,0,2,in,1604460866929188868,1739088626586419642,RindangNurman2,https://twitter.com/RindangNurman2/status/1739210529288462479
